row,split
14859,train
14860,test
14861,train
14862,train
14863,train
14864,train
14865,test
14866,train
14867,train
14868,train
14869,train
14870,train
14871,train
14872,train
14873,train
14874,train
14875,train
14876,train
14877,train
14878,train
14879,train
14880,train
14881,train
14882,train
14883,train
14884,train
14885,train
14886,train
14887,train
14888,train
14889,train
14890,train
14891,train
14892,train
14893,train
14894,test
14895,train
14896,test
14897,train
14898,train
14899,train
14900,test
14901,train
14902,train
14903,train
14904,train
14905,train
14906,train
14907,train
14908,train
14909,train
14910,train
14911,train
14912,train
14913,train
14914,train
14915,train
14916,train
14917,train
14918,train
14919,train
14920,train
14921,train
14922,train
14923,train
14924,test
14925,train
14926,test
14927,train
14928,train
14929,test
14930,test
14931,train
14932,train
14933,train
14934,test
14935,train
14936,train
14937,train
14938,train
14939,train
14940,train
14941,train
14942,train
14943,test
14944,train
14945,test
14946,train
14947,train
14948,test
14949,train
14950,train
14951,train
14952,test
14953,train
14954,train
14955,test
14956,train
14957,train
14958,test
14959,train
14960,train
14961,train
14962,train
14963,train
14964,train
14965,test
14966,train
14967,train
14968,train
14969,train
14970,train
14971,train
14972,train
14973,train
14974,train
14975,test
14976,train
14977,test
14978,test
14979,train
14980,train
14981,train
14982,train
14983,train
14984,train
14985,train
14986,train
14987,train
14988,train
14989,train
14990,train
14991,train
14992,train
14993,train
14994,train
14995,train
14996,test
14997,test
14998,train
14999,train
15000,train
15001,train
15002,test
15003,train
15004,train
15005,train
15006,test
15007,train
15008,test
15009,train
15010,train
15011,train
15012,train
15013,train
15014,train
15015,train
15016,train
15017,train
15018,train
15019,train
15020,train
15021,train
15022,train
15023,test
15024,train
15025,train
15026,train
15027,train
15028,train
15029,train
15030,train
15031,test
15032,train
15033,train
15034,train
15035,test
15036,train
15037,train
15038,train
15039,train
15040,test
15041,train
15042,train
15043,train
15044,train
15045,train
15046,test
15047,train
15048,train
15049,train
15050,train
15051,train
15052,train
15053,train
15054,train
15055,test
15056,test
15057,train
15058,train
15059,train
15060,train
15061,train
15062,train
15063,train
15064,train
15065,test
15066,train
15067,train
15068,train
15069,train
15070,train
15071,train
15072,train
15073,train
15074,train
15075,train
15076,train
15077,train
15078,train
15079,train
15080,test
15081,train
15082,train
15083,train
15084,train
15085,train
15086,train
15087,train
15088,train
15089,train
15090,train
15091,train
15092,train
15093,train
15094,train
15095,train
15096,train
15097,train
15098,train
15099,train
15100,train
15101,train
15102,train
15103,test
15104,train
15105,train
15106,train
15107,train
15108,train
15109,train
15110,train
15111,train
15112,train
15113,train
15114,test
15115,train
15116,train
15117,train
15118,train
15119,train
15120,train
15121,train
15122,train
15123,train
15124,train
15125,train
15126,train
15127,train
15128,train
15129,train
15130,test
15131,train
15132,train
15133,train
15134,train
15135,train
15136,train
15137,train
15138,train
15139,train
15140,train
15141,test
15142,train
15143,test
15144,test
15145,test
15146,train
15147,train
15148,train
15149,test
15150,train
15151,train
15152,train
15153,train
15154,train
15155,test
15156,test
15157,train
15158,train
15159,train
15160,train
15161,train
15162,train
15163,train
15164,train
15165,train
15166,train
15167,train
15168,test
15169,train
15170,train
15171,test
15172,train
15173,train
15174,train
15175,train
15176,test
15177,test
15178,train
15179,test
15180,train
15181,train
15182,train
15183,train
15184,train
15185,test
15186,train
15187,train
15188,train
15189,train
15190,test
15191,train
15192,train
15193,train
15194,test
15195,test
15196,test
15197,train
15198,train
15199,train
15200,train
15201,train
15202,train
15203,test
15204,train
15205,train
15206,train
15207,train
15208,train
15209,test
15210,train
15211,train
15212,train
15213,test
15214,train
15215,train
15216,train
15217,train
15218,train
15219,train
15220,train
15221,test
15222,train
15223,train
15224,train
15225,train
15226,train
15227,train
15228,train
15229,train
15230,train
15231,train
15232,test
15233,train
15234,train
15235,train
15236,train
15237,train
15238,train
15239,train
15240,train
15241,train
15242,train
15243,train
15244,train
15245,train
15246,train
15247,test
15248,train
15249,train
15250,train
15251,train
15252,train
15253,train
15254,test
15255,train
15256,test
15257,train
15258,test
15259,test
15260,train
15261,train
15262,train
15263,test
15264,train
15265,test
15266,train
15267,train
15268,train
15269,train
15270,train
15271,train
15272,train
15273,test
15274,train
15275,test
15276,train
15277,train
15278,test
15279,train
15280,train
15281,train
15282,train
15283,train
15284,test
15285,train
15286,train
15287,train
15288,train
15289,train
15290,test
15291,train
15292,train
15293,train
15294,train
15295,test
15296,train
15297,train
15298,train
15299,train
15300,test
15301,train
15302,test
15303,train
15304,train
15305,train
15306,test
15307,test
15308,train
15309,test
15310,train
15311,train
15312,train
15313,test
15314,train
15315,train
15316,train
15317,train
15318,train
15319,train
15320,train
15321,train
15322,train
15323,train
15324,train
15325,train
15326,train
15327,train
15328,train
15329,test
15330,test
15331,train
15332,train
15333,test
15334,train
15335,train
15336,test
15337,train
15338,train
15339,train
15340,test
15341,train
15342,train
15343,train
15344,train
15345,train
15346,train
15347,train
15348,train
15349,train
15350,train
15351,train
15352,train
15353,train
15354,test
15355,train
15356,train
15357,train
15358,train
15359,test
15360,train
15361,test
15362,test
15363,train
15364,train
15365,train
15366,train
15367,train
15368,train
15369,test
15370,train
15371,train
15372,train
15373,test
15374,train
15375,train
15376,train
15377,train
15378,train
15379,test
15380,train
15381,test
15382,train
15383,test
15384,train
15385,train
15386,train
15387,train
15388,train
15389,train
15390,test
15391,train
15392,test
15393,train
15394,train
15395,train
15396,train
15397,train
15398,train
15399,train
15400,train
15401,train
15402,train
15403,train
15404,train
15405,train
15406,train
15407,test
15408,train
15409,train
15410,train
15411,train
15412,train
15413,train
15414,test
15415,train
15416,train
15417,train
15418,test
15419,train
15420,train
15421,train
15422,test
15423,train
15424,train
15425,train
15426,test
15427,train
15428,train
15429,train
15430,train
15431,train
15432,test
15433,train
15434,train
15435,train
15436,train
15437,test
15438,train
15439,train
15440,train
15441,train
15442,train
15443,train
15444,train
15445,train
15446,train
15447,test
15448,train
15449,train
15450,train
15451,train
15452,test
15453,train
15454,train
15455,train
15456,train
15457,train
15458,test
15459,train
15460,test
15461,test
15462,train
15463,train
15464,train
15465,train
15466,train
15467,test
15468,train
15469,test
15470,train
15471,train
15472,train
15473,train
15474,train
15475,train
15476,train
15477,test
15478,test
15479,train
15480,train
15481,test
15482,test
15483,test
15484,train
15485,test
15486,train
15487,train
15488,test
15489,train
15490,train
15491,train
15492,train
15493,test
15494,test
15495,train
15496,train
15497,train
15498,train
15499,train
15500,train
15501,train
15502,train
15503,train
15504,train
15505,train
15506,train
15507,test
15508,test
15509,train
15510,train
15511,train
15512,train
15513,train
15514,train
15515,train
15516,train
15517,train
15518,train
15519,train
15520,train
15521,train
15522,train
15523,train
15524,train
15525,train
15526,train
15527,test
15528,test
15529,train
15530,train
15531,train
15532,test
15533,train
15534,train
15535,train
15536,train
15537,train
15538,train
15539,train
15540,train
15541,train
15542,test
15543,test
15544,test
15545,train
15546,train
15547,train
15548,test
15549,train
15550,train
15551,test
15552,train
15553,train
15554,test
15555,train
15556,train
15557,train
15558,train
15559,test
15560,train
15561,train
15562,train
15563,train
15564,train
15565,train
15566,train
15567,train
15568,train
15569,train
15570,train
15571,test
15572,train
15573,test
15574,train
15575,train
15576,train
15577,test
15578,train
15579,train
15580,train
15581,train
15582,train
15583,train
15584,train
15585,train
15586,test
15587,train
15588,train
15589,train
15590,train
15591,train
15592,train
15593,train
15594,train
15595,test
15596,train
15597,train
15598,train
15599,train
15600,train
15601,train
15602,train
15603,test
15604,train
15605,train
15606,train
15607,train
15608,train
15609,train
15610,train
15611,train
15612,test
15613,train
15614,test
15615,train
15616,train
15617,test
15618,train
15619,train
15620,train
15621,train
15622,test
15623,train
15624,test
15625,test
15626,train
15627,test
15628,train
15629,train
15630,test
15631,train
15632,test
15633,test
15634,test
15635,test
15636,train
15637,train
15638,train
15639,train
15640,train
15641,train
15642,train
15643,train
15644,test
15645,train
15646,train
15647,train
15648,train
15649,train
15650,train
15651,train
15652,train
15653,train
15654,train
15655,train
15656,train
15657,train
15658,train
15659,train
15660,train
15661,train
15662,test
15663,train
15664,train
15665,train
15666,train
15667,train
15668,train
15669,train
15670,train
15671,train
15672,test
15673,test
15674,train
15675,train
15676,train
15677,train
15678,train
15679,train
15680,train
15681,train
15682,train
15683,train
15684,train
15685,train
15686,train
15687,test
15688,train
15689,train
15690,train
15691,train
15692,train
15693,train
15694,train
15695,test
15696,test
15697,test
15698,train
15699,train
15700,train
15701,train
15702,test
15703,train
15704,train
15705,train
15706,test
15707,train
15708,train
15709,test
15710,test
15711,train
15712,train
15713,train
15714,train
15715,train
15716,train
15717,train
15718,train
15719,train
15720,train
15721,train
15722,train
15723,train
15724,train
15725,train
15726,train
15727,train
15728,train
15729,train
15730,train
15731,train
15732,train
15733,train
15734,train
15735,train
15736,train
15737,train
15738,train
15739,train
15740,train
15741,train
15742,train
15743,train
15744,train
15745,test
15746,test
15747,test
15748,test
15749,test
15750,train
15751,train
15752,test
15753,train
15754,train
15755,train
15756,test
15757,train
15758,train
15759,test
15760,train
15761,train
15762,train
15763,test
15764,train
15765,train
15766,train
15767,train
15768,train
15769,train
15770,train
15771,train
15772,train
15773,train
15774,train
15775,train
15776,train
15777,train
15778,test
15779,train
15780,test
15781,train
15782,train
15783,train
15784,train
15785,train
15786,train
15787,train
15788,train
15789,test
15790,train
15791,train
15792,train
15793,train
15794,train
15795,train
15796,test
15797,train
15798,test
15799,train
15800,train
15801,train
15802,train
15803,train
15804,train
15805,train
15806,train
15807,train
15808,test
15809,train
15810,train
15811,train
15812,train
15813,test
15814,test
15815,train
15816,train
15817,train
15818,test
15819,test
15820,train
15821,test
15822,test
15823,train
15824,train
15825,train
15826,train
15827,train
15828,test
15829,train
15830,train
15831,train
15832,train
15833,train
15834,train
15835,train
15836,train
15837,train
15838,train
15839,test
15840,train
15841,test
15842,train
15843,train
15844,train
15845,train
15846,test
15847,train
15848,train
15849,train
15850,train
15851,test
15852,test
15853,train
15854,test
15855,train
15856,test
15857,train
15858,test
15859,train
15860,train
15861,train
15862,test
15863,train
15864,train
15865,train
15866,train
15867,train
15868,train
15869,train
15870,train
15871,train
15872,test
15873,train
15874,train
15875,train
15876,train
15877,train
15878,train
15879,train
15880,train
15881,test
15882,train
15883,train
15884,train
15885,train
15886,test
15887,train
15888,train
15889,train
15890,train
15891,train
15892,test
15893,train
15894,train
15895,train
15896,train
15897,train
15898,test
15899,train
15900,train
15901,test
15902,train
15903,train
15904,train
15905,train
15906,test
15907,train
15908,train
15909,train
15910,train
15911,train
15912,train
15913,train
15914,train
15915,train
15916,train
15917,train
15918,train
15919,train
15920,train
15921,train
15922,train
15923,test
15924,train
15925,train
15926,train
15927,train
15928,train
15929,train
15930,train
15931,train
15932,train
15933,test
15934,train
15935,train
15936,train
15937,test
15938,train
15939,train
15940,train
15941,train
15942,train
15943,train
15944,train
15945,train
15946,train
15947,test
15948,train
15949,train
15950,train
15951,train
15952,train
15953,train
15954,test
15955,train
15956,test
15957,train
15958,test
15959,test
15960,test
15961,test
15962,train
15963,train
15964,train
15965,train
15966,train
15967,train
15968,train
15969,train
15970,train
15971,train
15972,train
15973,train
15974,train
15975,train
15976,train
15977,train
15978,train
15979,test
15980,train
15981,train
15982,train
15983,train
15984,train
15985,train
15986,train
15987,test
15988,train
15989,train
15990,train
15991,train
15992,train
15993,train
15994,test
15995,train
15996,train
15997,train
15998,test
15999,train
16000,train
16001,train
16002,train
16003,test
16004,train
16005,train
16006,train
16007,test
16008,train
16009,train
16010,train
16011,train
16012,test
16013,train
16014,train
16015,train
16016,train
16017,test
16018,train
16019,test
16020,train
16021,train
16022,train
16023,train
16024,test
16025,train
16026,train
16027,train
16028,train
16029,train
16030,train
16031,test
16032,test
16033,train
16034,train
16035,train
16036,train
16037,train
16038,train
16039,test
16040,train
16041,train
16042,train
16043,train
16044,train
16045,train
16046,test
16047,train
16048,train
16049,train
16050,train
16051,train
16052,train
16053,test
16054,train
16055,train
16056,train
16057,test
16058,train
16059,train
16060,train
16061,test
16062,train
16063,train
16064,train
16065,train
16066,train
16067,train
16068,train
16069,train
16070,train
16071,train
16072,train
16073,train
16074,train
16075,train
16076,train
16077,train
16078,train
16079,train
16080,train
16081,train
16082,train
16083,train
16084,train
16085,train
16086,train
16087,train
16088,train
16089,train
16090,train
16091,test
16092,train
16093,train
16094,train
16095,test
16096,train
16097,train
16098,train
16099,train
16100,test
16101,train
16102,test
16103,train
16104,train
16105,train
16106,train
16107,train
16108,test
16109,test
16110,test
16111,train
16112,train
16113,test
16114,test
16115,train
16116,train
16117,train
16118,train
16119,train
16120,train
16121,train
16122,test
16123,train
16124,train
16125,train
16126,test
16127,test
16128,train
16129,train
16130,train
16131,test
16132,test
16133,train
16134,test
16135,train
16136,test
16137,train
16138,train
16139,train
16140,train
16141,test
16142,test
16143,train
16144,train
16145,test
16146,train
16147,test
16148,test
16149,train
16150,train
16151,train
16152,train
16153,train
16154,train
16155,train
16156,train
16157,test
16158,train
16159,test
16160,train
16161,test
16162,train
16163,train
16164,train
16165,test
16166,train
16167,train
16168,train
16169,train
16170,train
16171,train
16172,train
16173,train
16174,train
16175,train
16176,test
16177,train
16178,train
16179,train
16180,train
16181,train
16182,train
16183,train
16184,train
16185,train
16186,train
16187,train
16188,train
16189,train
16190,test
16191,train
16192,train
16193,train
16194,train
16195,test
16196,train
16197,train
16198,train
16199,test
16200,test
16201,train
16202,test
16203,train
16204,train
16205,train
16206,test
16207,train
16208,train
16209,train
16210,train
16211,train
16212,train
16213,test
16214,train
16215,train
16216,train
16217,train
16218,train
16219,test
16220,train
16221,train
16222,train
16223,train
16224,train
16225,train
16226,train
16227,train
16228,test
16229,train
16230,train
16231,train
16232,train
16233,train
16234,train
16235,train
16236,train
16237,train
16238,train
16239,train
16240,train
16241,test
16242,train
16243,train
16244,test
16245,train
16246,train
16247,test
16248,train
16249,train
16250,train
16251,train
16252,train
16253,train
16254,test
16255,train
16256,train
16257,train
16258,train
16259,train
16260,train
16261,train
16262,train
16263,train
16264,train
16265,train
16266,train
16267,train
16268,test
16269,train
16270,train
16271,test
16272,train
16273,test
16274,train
16275,train
16276,train
16277,test
16278,train
16279,test
16280,train
16281,train
16282,train
16283,train
16284,test
16285,train
16286,train
16287,test
16288,train
16289,train
16290,train
16291,train
16292,train
16293,train
16294,train
16295,train
16296,train
16297,train
16298,test
16299,train
16300,train
16301,train
16302,train
16303,train
16304,train
16305,train
16306,test
16307,train
16308,test
16309,train
16310,train
16311,train
16312,test
16313,train
16314,train
16315,train
16316,train
16317,train
16318,train
16319,train
16320,train
16321,train
16322,train
16323,test
16324,train
16325,test
16326,test
16327,train
16328,train
16329,train
16330,test
16331,train
16332,train
16333,train
16334,test
16335,train
16336,train
16337,train
16338,train
16339,test
16340,train
16341,train
16342,train
16343,train
16344,train
16345,test
16346,train
16347,test
16348,train
16349,train
16350,train
16351,train
16352,test
16353,train
16354,train
16355,train
16356,test
16357,train
16358,train
16359,test
16360,train
16361,train
16362,test
16363,train
16364,train
16365,train
16366,train
16367,train
16368,train
16369,train
16370,test
16371,train
16372,train
16373,test
16374,train
16375,train
16376,train
16377,train
16378,train
16379,train
16380,train
16381,train
16382,train
16383,train
16384,train
16385,train
16386,train
16387,train
16388,train
16389,train
16390,train
16391,train
16392,train
16393,train
16394,train
16395,test
16396,test
16397,test
16398,train
16399,train
16400,train
16401,train
16402,train
16403,test
16404,train
16405,train
16406,train
16407,train
16408,train
16409,test
16410,train
16411,train
16412,train
16413,train
16414,test
16415,test
16416,train
16417,train
16418,train
16419,train
16420,train
16421,train
16422,train
16423,train
16424,test
16425,train
16426,train
16427,test
16428,train
16429,test
16430,train
16431,train
16432,train
16433,train
16434,train
16435,train
16436,test
16437,train
16438,train
16439,train
16440,train
16441,train
16442,train
16443,train
16444,train
16445,train
16446,train
16447,train
16448,test
16449,train
16450,train
16451,train
16452,test
16453,test
16454,train
16455,train
16456,train
16457,train
16458,train
16459,train
16460,train
16461,train
16462,train
16463,test
16464,test
16465,train
16466,train
16467,train
16468,train
16469,train
16470,test
16471,test
16472,train
16473,train
16474,train
16475,train
16476,train
16477,train
16478,train
16479,train
16480,test
16481,test
16482,train
16483,train
16484,train
16485,train
16486,test
16487,test
16488,test
16489,train
16490,train
16491,train
16492,train
16493,test
16494,test
16495,test
16496,train
16497,test
16498,train
16499,train
16500,train
16501,train
16502,test
16503,train
16504,train
16505,test
16506,test
16507,test
16508,test
16509,train
16510,test
16511,train
16512,train
16513,train
16514,train
16515,train
16516,train
16517,train
16518,train
16519,train
16520,train
16521,train
16522,test
16523,test
16524,train
16525,train
16526,train
16527,train
16528,train
16529,train
16530,train
16531,train
16532,train
16533,train
16534,train
16535,train
16536,train
16537,test
16538,train
16539,test
16540,train
16541,train
16542,train
16543,train
16544,train
16545,train
16546,train
16547,train
16548,train
16549,train
16550,train
16551,train
16552,train
16553,train
16554,train
16555,test
16556,train
16557,train
16558,train
16559,train
16560,train
16561,train
16562,test
16563,train
16564,train
16565,test
16566,test
16567,train
16568,train
16569,train
16570,train
16571,train
16572,test
16573,test
16574,train
16575,test
16576,train
16577,train
16578,train
16579,test
16580,train
16581,train
16582,train
16583,train
16584,train
16585,test
16586,train
16587,train
16588,train
16589,train
16590,train
16591,train
16592,test
16593,train
16594,train
16595,test
16596,train
16597,train
16598,train
16599,test
16600,train
16601,train
16602,test
16603,train
16604,train
16605,train
16606,test
16607,train
16608,train
16609,train
16610,train
16611,train
16612,train
16613,train
16614,train
16615,train
16616,test
16617,test
16618,train
16619,train
16620,train
16621,train
16622,train
16623,train
16624,train
16625,train
16626,test
16627,train
16628,train
16629,train
16630,train
16631,test
16632,train
16633,test
16634,test
16635,train
16636,train
16637,train
16638,test
16639,train
16640,test
16641,test
16642,train
16643,train
16644,train
16645,train
16646,train
16647,train
16648,test
16649,train
16650,train
16651,train
16652,train
16653,train
16654,train
16655,test
16656,train
16657,train
16658,train
16659,test
16660,train
16661,train
16662,train
16663,train
16664,train
16665,train
16666,train
16667,train
16668,train
16669,train
16670,train
16671,train
16672,train
16673,train
16674,train
16675,train
16676,train
16677,train
16678,train
16679,train
16680,train
16681,train
16682,train
16683,test
16684,train
16685,train
16686,train
16687,train
16688,train
16689,train
16690,train
16691,test
16692,train
16693,train
16694,test
16695,train
16696,test
16697,train
16698,train
16699,train
16700,test
16701,train
16702,test
16703,train
16704,train
16705,train
16706,train
16707,train
16708,test
16709,train
16710,train
16711,train
16712,train
16713,train
16714,train
16715,train
16716,train
16717,train
16718,train
16719,train
16720,train
16721,train
16722,test
16723,train
16724,train
16725,test
16726,test
16727,test
16728,train
16729,train
16730,train
16731,train
16732,train
16733,test
16734,train
16735,train
16736,train
16737,train
16738,train
16739,train
16740,train
16741,train
16742,train
16743,train
16744,train
16745,train
16746,train
16747,train
16748,train
16749,train
16750,test
16751,train
16752,train
16753,train
16754,train
16755,train
16756,test
16757,train
16758,train
16759,train
16760,train
16761,test
16762,train
16763,test
16764,train
16765,test
16766,train
16767,train
16768,train
16769,test
16770,test
16771,train
16772,train
16773,train
16774,train
16775,train
16776,train
16777,train
16778,test
16779,train
16780,train
16781,train
16782,train
16783,train
16784,train
16785,train
16786,test
16787,train
16788,train
16789,train
16790,train
16791,test
16792,train
16793,train
16794,train
16795,train
16796,train
16797,train
16798,train
16799,train
16800,train
16801,train
16802,train
16803,train
16804,train
16805,test
16806,train
16807,test
16808,test
16809,train
16810,train
16811,train
16812,train
16813,train
16814,train
16815,train
16816,train
16817,train
16818,train
16819,test
16820,train
16821,train
16822,train
16823,train
16824,train
16825,train
16826,train
16827,train
16828,train
16829,train
16830,train
16831,test
16832,train
16833,test
16834,train
16835,train
16836,train
16837,train
16838,train
16839,train
16840,test
16841,train
16842,test
16843,test
16844,train
16845,train
16846,train
16847,test
16848,train
16849,train
16850,train
16851,train
16852,train
16853,train
16854,train
16855,train
16856,train
16857,train
16858,train
16859,train
16860,train
16861,train
16862,train
16863,train
16864,train
16865,train
16866,test
16867,test
16868,train
16869,train
16870,train
16871,test
16872,train
16873,train
16874,train
16875,train
16876,train
16877,train
16878,train
16879,train
16880,train
16881,train
16882,test
16883,train
16884,train
16885,train
16886,train
16887,train
16888,train
16889,train
16890,train
16891,train
16892,test
16893,train
16894,train
16895,train
16896,train
16897,test
16898,train
16899,train
16900,train
16901,train
16902,train
16903,train
16904,train
16905,train
16906,train
16907,test
16908,train
16909,train
16910,train
16911,train
16912,train
16913,train
16914,train
16915,test
16916,train
16917,test
16918,train
16919,train
16920,train
16921,train
16922,train
16923,train
16924,train
16925,test
16926,train
16927,train
16928,train
16929,train
16930,train
16931,train
16932,train
16933,train
16934,test
16935,train
16936,train
16937,test
16938,train
16939,train
16940,train
16941,train
16942,train
16943,train
16944,train
16945,train
16946,train
16947,train
16948,train
16949,train
16950,test
16951,train
16952,train
16953,train
16954,train
16955,train
16956,test
16957,train
16958,train
16959,train
16960,test
16961,test
16962,train
16963,train
16964,train
16965,train
16966,train
16967,train
16968,test
16969,train
16970,train
16971,train
16972,train
16973,test
16974,train
16975,train
16976,train
16977,train
16978,train
16979,train
16980,train
16981,train
16982,train
16983,train
16984,test
16985,train
16986,train
16987,test
16988,train
16989,train
16990,train
16991,train
16992,train
16993,train
16994,train
16995,train
16996,train
16997,train
16998,train
16999,train
17000,train
17001,train
17002,train
17003,test
17004,train
17005,train
17006,test
17007,train
17008,train
17009,train
17010,train
17011,train
17012,train
17013,train
17014,train
17015,test
17016,train
17017,test
17018,train
17019,train
17020,train
17021,train
17022,train
17023,train
17024,test
17025,train
17026,test
17027,test
17028,train
17029,train
17030,train
17031,train
17032,train
17033,train
17034,train
17035,train
17036,train
17037,test
17038,train
17039,test
17040,test
17041,train
17042,train
17043,train
17044,train
17045,test
17046,train
17047,train
17048,train
17049,train
17050,train
17051,train
17052,train
17053,train
17054,train
17055,train
17056,test
17057,train
17058,train
17059,train
17060,test
17061,train
17062,train
17063,test
17064,train
17065,train
17066,train
17067,train
17068,test
17069,train
17070,train
17071,train
17072,train
17073,train
17074,test
17075,test
17076,train
17077,train
17078,test
17079,test
17080,train
17081,train
17082,train
17083,train
17084,test
17085,test
17086,train
17087,test
17088,train
17089,train
17090,train
17091,test
17092,train
17093,train
17094,train
17095,test
17096,train
17097,test
17098,test
17099,train
17100,train
17101,train
17102,train
17103,train
17104,train
17105,test
17106,train
17107,train
17108,train
17109,test
17110,train
17111,train
17112,test
17113,train
17114,train
17115,train
17116,test
17117,train
17118,train
17119,train
17120,train
17121,train
17122,train
17123,train
17124,train
17125,train
17126,train
17127,train
17128,train
17129,test
17130,train
17131,train
17132,train
17133,test
17134,train
17135,train
17136,test
17137,test
17138,train
17139,train
17140,test
17141,test
17142,test
17143,train
17144,test
17145,train
17146,train
17147,train
17148,train
17149,train
17150,train
17151,test
17152,test
17153,train
17154,test
17155,train
17156,train
17157,train
17158,train
17159,train
17160,train
17161,train
17162,train
17163,train
17164,train
17165,test
17166,test
17167,train
17168,train
17169,test
17170,train
17171,train
17172,train
17173,test
17174,train
17175,train
17176,train
17177,test
17178,train
17179,train
17180,train
17181,train
17182,train
17183,train
17184,train
17185,train
17186,train
17187,train
17188,test
17189,train
17190,train
17191,test
17192,test
17193,train
17194,test
17195,test
17196,train
17197,train
17198,train
17199,train
17200,train
17201,train
17202,train
17203,test
17204,test
17205,train
17206,train
17207,train
17208,train
17209,test
17210,train
17211,train
17212,train
17213,test
17214,train
17215,train
17216,train
17217,test
17218,train
17219,train
17220,train
17221,train
17222,test
17223,test
17224,train
17225,train
17226,train
17227,test
17228,train
17229,train
17230,train
17231,train
17232,train
17233,test
17234,test
17235,train
17236,train
17237,train
17238,train
17239,train
17240,train
17241,train
17242,train
17243,train
17244,train
17245,train
17246,train
17247,train
17248,train
17249,train
17250,train
17251,train
17252,train
17253,train
17254,train
17255,train
17256,train
17257,train
17258,train
17259,train
17260,train
17261,train
17262,train
17263,train
17264,train
17265,test
17266,test
17267,train
17268,train
17269,train
17270,train
17271,train
17272,train
17273,train
17274,train
17275,test
17276,test
17277,train
17278,train
17279,train
17280,train
17281,test
17282,test
17283,test
17284,test
17285,train
17286,train
17287,train
17288,train
17289,train
17290,train
17291,train
17292,train
17293,train
17294,train
17295,train
17296,train
17297,test
17298,train
17299,train
17300,train
17301,train
17302,train
17303,train
17304,test
17305,train
17306,train
17307,train
17308,train
17309,train
17310,train
17311,train
17312,train
17313,train
17314,train
17315,test
17316,train
17317,test
17318,train
17319,train
17320,test
17321,train
17322,train
17323,train
17324,train
17325,train
17326,train
17327,train
17328,train
17329,train
17330,test
17331,test
17332,train
17333,train
17334,train
17335,train
17336,test
17337,train
17338,test
17339,train
17340,train
17341,test
17342,test
17343,train
17344,train
17345,train
17346,train
17347,test
17348,train
17349,train
17350,train
17351,train
17352,train
17353,train
17354,train
17355,train
17356,train
17357,train
17358,train
17359,train
17360,train
17361,train
17362,train
17363,train
17364,train
17365,train
17366,train
17367,train
17368,train
17369,test
17370,train
17371,train
17372,train
17373,train
17374,train
17375,train
17376,train
17377,train
17378,train
17379,train
17380,train
17381,train
17382,test
17383,train
17384,test
17385,train
17386,train
17387,test
17388,train
17389,train
17390,train
17391,train
17392,train
17393,train
17394,train
17395,train
17396,train
17397,test
17398,train
17399,train
17400,train
17401,train
17402,train
17403,train
17404,test
17405,train
17406,train
17407,train
17408,train
17409,test
17410,train
17411,test
17412,train
17413,train
17414,train
17415,train
17416,train
17417,train
17418,train
17419,train
17420,test
17421,train
17422,train
17423,test
17424,test
17425,train
17426,test
17427,test
17428,train
17429,train
17430,test
17431,train
17432,train
17433,train
17434,test
17435,train
17436,train
17437,train
17438,test
17439,test
17440,train
17441,test
17442,test
17443,train
17444,train
17445,train
17446,train
17447,train
17448,train
17449,test
17450,train
17451,train
17452,train
17453,train
17454,train
17455,train
17456,test
17457,train
17458,train
17459,test
17460,test
17461,train
17462,test
17463,train
17464,train
17465,test
17466,train
17467,train
17468,train
17469,test
17470,train
17471,train
17472,test
17473,train
17474,train
17475,train
17476,train
17477,train
17478,train
17479,train
17480,test
17481,train
17482,train
17483,train
17484,train
17485,train
17486,test
17487,train
17488,train
17489,train
17490,test
17491,train
17492,test
17493,train
17494,train
17495,train
17496,train
17497,train
17498,train
17499,train
17500,train
17501,train
17502,train
17503,train
17504,train
17505,train
17506,train
17507,test
17508,train
17509,train
17510,train
17511,train
17512,train
17513,train
17514,train
17515,test
17516,test
17517,train
17518,train
17519,test
17520,train
17521,train
17522,train
17523,train
17524,train
17525,train
17526,train
17527,train
17528,train
17529,test
17530,train
17531,train
17532,train
17533,train
17534,train
17535,test
17536,train
17537,train
17538,train
17539,test
17540,train
17541,train
17542,train
17543,train
17544,train
17545,train
17546,test
17547,test
17548,test
17549,train
17550,train
17551,train
17552,test
17553,train
17554,train
17555,test
17556,train
17557,test
17558,train
17559,test
17560,train
17561,train
17562,train
17563,train
17564,train
17565,train
17566,train
17567,train
17568,train
17569,train
17570,test
17571,train
17572,test
17573,test
17574,train
17575,train
17576,test
17577,test
17578,train
17579,test
17580,train
17581,train
17582,train
17583,train
17584,test
17585,train
17586,train
17587,test
17588,train
17589,train
17590,train
17591,test
17592,test
17593,train
17594,train
17595,train
17596,train
17597,test
17598,train
17599,train
17600,test
17601,train
17602,test
17603,train
17604,test
17605,test
17606,test
17607,test
17608,train
17609,train
17610,train
17611,train
17612,test
17613,train
17614,test
17615,train
17616,train
17617,train
17618,train
17619,train
17620,train
17621,train
17622,train
17623,train
17624,train
17625,train
17626,train
17627,train
17628,test
17629,test
17630,train
17631,train
17632,train
17633,train
17634,train
17635,train
17636,train
17637,train
17638,train
17639,train
17640,train
17641,train
17642,train
17643,train
17644,test
17645,train
17646,train
17647,train
17648,train
17649,train
17650,train
17651,train
17652,train
17653,train
17654,train
17655,train
17656,test
17657,test
